"Timestamp","Actor","Action","Entity Type","Entity ID","Message"
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","5","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","LOGOUT","AdminUser","5","Administrator logged out."
"2026-08-04T00:30:47.163212500","admin","LOGIN_FAILURE","AdminUser","admin","Invalid username, password, or role."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","5","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","REVENUE_REPORT","Report","-","Generated 1 report row(s)."
"2026-08-04T00:30:47.163212500","admin","OCCUPANCY_REPORT","Report","-","Generated 8 report row(s)."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","SYSTEM","ADMIN_ACCOUNT_CREATED","AdminUser","37","Default ADMIN account created for username admin."
"2026-08-04T00:30:47.163212500","SYSTEM","ADMIN_ACCOUNT_CREATED","AdminUser","38","Default MANAGER account created for username manager."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","RESERVATION_SEARCH","Reservation","-","Search returned 1 reservation(s)."
"2026-08-04T00:30:47.163212500","admin","FEEDBACK_SEARCH","Feedback","-","Feedback search returned 0 row(s)."
"2026-08-04T00:30:47.163212500","admin","REVENUE_REPORT","Report","-","Generated 1 report row(s)."
"2026-08-04T00:30:47.163212500","admin","REVENUE_REPORT","Report","-","Generated 1 report row(s)."
"2026-08-04T00:30:47.163212500","admin","FEEDBACK_SEARCH","Feedback","-","Feedback search returned 0 row(s)."
"2026-08-04T00:30:47.163212500","admin","RESERVATION_SEARCH","Reservation","-","Search returned 1 reservation(s)."
"2026-08-04T00:30:47.163212500","admin","RESERVATION_SEARCH","Reservation","-","Search returned 1 reservation(s)."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","RESERVATION_SEARCH","Reservation","-","Search returned 1 reservation(s)."
"2026-08-04T00:30:47.163212500","admin","RESERVATION_SEARCH","Reservation","-","Search returned 1 reservation(s)."
"2026-08-04T00:30:47.163212500","admin","CHECK_IN","Reservation","85","Guest checked in and assigned rooms were marked occupied."
"2026-08-04T00:30:47.163212500","admin","RESERVATION_SEARCH","Reservation","-","Search returned 1 reservation(s)."
"2026-08-04T00:30:47.163212500","admin","PAYMENT_PROCESSED","Reservation","85","CAD 666.70 processed using CASH as FINAL_PAYMENT."
"2026-08-04T00:30:47.163212500","admin","CHECKOUT","Reservation","85","Final balance settled, checkout completed, rooms marked available, and final bill exported to C:\Users\ashil\Desktop\Amritha\College\Sem 5\APD545\Project\MS1\Hotel-Reservation-System\Hotel-Reservation-System\exports\final-bill-RES-85-20260804-001301.pdf."
"2026-08-04T00:30:47.163212500","admin","LOGOUT","AdminUser","37","Administrator logged out."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","LOGOUT","AdminUser","37","Administrator logged out."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","FEEDBACK_SEARCH","Feedback","-","Feedback search returned 0 row(s)."
"2026-08-04T00:30:47.163212500","admin","LOGOUT","AdminUser","37","Administrator logged out."
"2026-08-04T00:30:47.163212500","GUEST","FEEDBACK_SUBMITTED","Reservation","85","Rating 4 submitted with sentiment POSITIVE."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","REVENUE_REPORT","Report","-","Generated 1 report row(s)."
"2026-08-04T00:30:47.163212500","admin","FEEDBACK_SEARCH","Feedback","-","Feedback search returned 1 row(s)."
"2026-08-04T00:30:47.163212500","admin","REVENUE_REPORT","Report","-","Generated 1 report row(s)."
"2026-08-04T00:30:47.163212500","admin","REVENUE_REPORT","Report","-","Generated 1 report row(s)."
"2026-08-04T00:30:47.163212500","admin","FEEDBACK_SEARCH","Feedback","-","Feedback search returned 1 row(s)."
"2026-08-04T00:30:47.163212500","admin","REVENUE_REPORT","Report","-","Generated 1 report row(s)."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","REVENUE_REPORT","Report","-","Generated 1 report row(s)."
"2026-08-04T00:30:47.163212500","admin","FEEDBACK_SEARCH","Feedback","-","Feedback search returned 1 row(s)."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","PHONE_RESERVATION_CREATED","Reservation","86","Phone reservation created for Lock Form with 1 room(s)."
"2026-08-04T00:30:47.163212500","admin","PAYMENT_PROCESSED","Reservation","86","CAD 271.20 processed using CARD as FINAL_PAYMENT."
"2026-08-04T00:30:47.163212500","admin","CHECK_IN","Reservation","86","Guest checked in and assigned rooms were marked occupied."
"2026-08-04T00:30:47.163212500","admin","CHECKOUT","Reservation","86","Final balance settled, checkout completed, rooms marked available, and final bill exported to C:\Users\ashil\Desktop\Amritha\College\Sem 5\APD545\Project\MS1\Hotel-Reservation-System\Hotel-Reservation-System\exports\final-bill-RES-86-20260804-002405.pdf."
"2026-08-04T00:30:47.163212500","GUEST","FEEDBACK_SUBMITTED","Reservation","86","Rating 5 submitted with sentiment POSITIVE."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","PHONE_RESERVATION_CREATED","Reservation","87","Phone reservation created for Export Verify with 1 room(s)."
"2026-08-04T00:30:47.163212500","admin","PAYMENT_PROCESSED","Reservation","87","CAD 311.88 processed using CARD as FINAL_PAYMENT."
"2026-08-04T00:30:47.163212500","admin","CHECK_IN","Reservation","87","Guest checked in and assigned rooms were marked occupied."
"2026-08-04T00:30:47.163212500","admin","CHECKOUT","Reservation","87","Final balance settled, checkout completed, rooms marked available, and final bill exported to C:\Users\ashil\Desktop\Amritha\College\Sem 5\APD545\Project\MS1\Hotel-Reservation-System\Hotel-Reservation-System\exports\final-bill-RES-87-20260804-002824.pdf."
"2026-08-04T00:30:47.163212500","admin","FEEDBACK_SEARCH","Feedback","-","Feedback search returned 2 row(s)."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","PHONE_RESERVATION_CREATED","Reservation","88","Phone reservation created for Export Verify with 1 room(s)."
"2026-08-04T00:30:47.163212500","admin","PAYMENT_PROCESSED","Reservation","88","CAD 311.88 processed using CARD as FINAL_PAYMENT."
"2026-08-04T00:30:47.163212500","admin","CHECK_IN","Reservation","88","Guest checked in and assigned rooms were marked occupied."
"2026-08-04T00:30:47.163212500","admin","CHECKOUT","Reservation","88","Final balance settled, checkout completed, rooms marked available, and final bill exported to C:\Users\ashil\Desktop\Amritha\College\Sem 5\APD545\Project\MS1\Hotel-Reservation-System\Hotel-Reservation-System\exports\final-bill-RES-88-20260804-002902.pdf."
"2026-08-04T00:30:47.163212500","admin","FEEDBACK_SEARCH","Feedback","-","Feedback search returned 2 row(s)."
"2026-08-04T00:30:47.163212500","admin","REVENUE_REPORT","Report","-","Generated 2 report row(s)."
"2026-08-04T00:30:47.163212500","admin","OCCUPANCY_REPORT","Report","-","Generated 61 report row(s)."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","PHONE_RESERVATION_CREATED","Reservation","89","Phone reservation created for Export Verify with 1 room(s)."
"2026-08-04T00:30:47.163212500","admin","PAYMENT_PROCESSED","Reservation","89","CAD 311.88 processed using CARD as FINAL_PAYMENT."
"2026-08-04T00:30:47.163212500","admin","CHECK_IN","Reservation","89","Guest checked in and assigned rooms were marked occupied."
"2026-08-04T00:30:47.163212500","admin","CHECKOUT","Reservation","89","Final balance settled, checkout completed, rooms marked available, and final bill exported to C:\Users\ashil\Desktop\Amritha\College\Sem 5\APD545\Project\MS1\Hotel-Reservation-System\Hotel-Reservation-System\exports\final-bill-RES-89-20260804-002908.pdf."
"2026-08-04T00:30:47.163212500","admin","FEEDBACK_SEARCH","Feedback","-","Feedback search returned 2 row(s)."
"2026-08-04T00:30:47.163212500","admin","REVENUE_REPORT","Report","-","Generated 2 report row(s)."
"2026-08-04T00:30:47.163212500","admin","OCCUPANCY_REPORT","Report","-","Generated 61 report row(s)."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","PHONE_RESERVATION_CREATED","Reservation","90","Phone reservation created for Export Verify with 1 room(s)."
"2026-08-04T00:30:47.163212500","admin","PAYMENT_PROCESSED","Reservation","90","CAD 311.88 processed using CARD as FINAL_PAYMENT."
"2026-08-04T00:30:47.163212500","admin","CHECK_IN","Reservation","90","Guest checked in and assigned rooms were marked occupied."
"2026-08-04T00:30:47.163212500","admin","CHECKOUT","Reservation","90","Final balance settled, checkout completed, rooms marked available, and final bill exported to C:\Users\ashil\Desktop\Amritha\College\Sem 5\APD545\Project\MS1\Hotel-Reservation-System\Hotel-Reservation-System\exports\final-bill-RES-90-20260804-002937.pdf."
"2026-08-04T00:30:47.163212500","admin","FEEDBACK_SEARCH","Feedback","-","Feedback search returned 2 row(s)."
"2026-08-04T00:30:47.163212500","admin","REVENUE_REPORT","Report","-","Generated 2 report row(s)."
"2026-08-04T00:30:47.163212500","admin","OCCUPANCY_REPORT","Report","-","Generated 61 report row(s)."
"2026-08-04T00:30:47.163212500","SYSTEM","REFERENCE_DATA_READY","Database","-","Default rooms and add-ons are ready."
"2026-08-04T00:30:47.163212500","admin","LOGIN_SUCCESS","AdminUser","37","Administrator logged in successfully with role ADMIN."
"2026-08-04T00:30:47.163212500","admin","PHONE_RESERVATION_CREATED","Reservation","91","Phone reservation created for Export Verify with 1 room(s)."
"2026-08-04T00:30:47.163212500","admin","PAYMENT_PROCESSED","Reservation","91","CAD 311.88 processed using CARD as FINAL_PAYMENT."
"2026-08-04T00:30:47.163212500","admin","CHECK_IN","Reservation","91","Guest checked in and assigned rooms were marked occupied."
"2026-08-04T00:30:47.163212500","admin","CHECKOUT","Reservation","91","Final balance settled, checkout completed, rooms marked available, and final bill exported to C:\Users\ashil\Desktop\Amritha\College\Sem 5\APD545\Project\MS1\Hotel-Reservation-System\Hotel-Reservation-System\exports\final-bill-RES-91-20260804-003046.pdf."
"2026-08-04T00:30:47.163212500","admin","FEEDBACK_SEARCH","Feedback","-","Feedback search returned 2 row(s)."
"2026-08-04T00:30:47.163212500","admin","REVENUE_REPORT","Report","-","Generated 2 report row(s)."
"2026-08-04T00:30:47.163212500","admin","OCCUPANCY_REPORT","Report","-","Generated 61 report row(s)."
